purID,productID,cost,amount
1986,128,2.97,3
1986,14,1.89,1
1986,16,2.41,4
1986,11,0.7,1
1987,44,12.79,2
1987,47,22.56,1
1987,15,2.06,1
1987,38,4.92,2
1987,81,4.61,4
1987,132,5.5,1
1987,62,4.03,4
1987,118,5.76,2
1988,44,13.64,1
1988,98,5.67,4
1988,128,1.77,3
1989,52,19.42,3
1989,54,14.35,2
1989,23,6.04,3
1989,113,5.52,4
1990,15,1.78,2
1990,109,4.37,1
1990,151,2.03,4
1990,20,6.95,2
1990,79,2.96,4
1991,68,2.33,4
1991,92,2.36,1
1992,17,3.09,3
1992,79,1.71,1
1992,55,18.98,4
1993,97,5.64,3
1993,8,1.15,3
1993,19,3.89,2
1993,113,6.92,3
1994,151,1.81,1
1994,80,3.83,3
1994,129,15.44,2
1995,55,18.07,4
1995,29,6.8,3
1995,128,2.09,4
1995,104,1.43,3
1996,101,1.0,3
1996,82,0.67,3
1996,31,1.86,1
1997,103,3.88,3
1997,7,1.57,3
1997,49,9.91,1
1997,75,1.07,1
1997,101,1.06,1
1997,97,5.09,3
1998,133,9.54,3
1998,105,0.63,3
1998,44,19.21,3
1998,144,18.55,3
1998,39,7.0,1
1998,2,1.72,3
1999,130,15.67,4
1999,146,0.97,3
1999,24,6.9,3
1999,149,81.05,1
2000,95,3.85,1
2000,21,7.29,1
2000,92,2.37,2
2000,49,11.18,2
2000,17,3.8,1
2000,77,2.39,2
2001,22,8.13,3
2001,133,5.66,2
2001,138,8.1,4
2001,129,15.83,4
2001,103,4.32,1
2001,42,1.82,1
2001,125,0.68,2
2001,12,1.49,3
2002,110,5.45,2
2002,145,1.01,3
2003,35,3.11,2
2003,50,10.93,3
2004,121,5.44,3
2004,3,1.24,2
2004,83,2.33,4
2005,78,3.53,1
2005,51,15.07,1
2005,64,1.61,4
2005,70,3.12,2
2006,55,17.02,3
2006,24,6.6,1
2006,145,0.88,2
2006,1,2.02,1
2006,22,7.21,2
2007,130,15.72,1
2007,95,3.99,2
2007,112,1.77,1
2007,60,3.76,3
2008,6,1.82,2
2008,145,0.98,4
2008,151,1.86,2
2009,86,6.24,3
2009,154,2.43,2
2009,105,0.96,4
2009,39,6.72,3
2010,116,1.14,3
2010,109,3.38,3
2010,69,3.72,3
2010,8,1.59,2
2010,146,0.91,3
2010,144,14.78,1
2011,36,3.99,3
2011,92,2.5,4
2011,16,2.41,2
2011,8,1.29,4
2011,109,3.19,2
2011,126,8.16,1
2012,152,2.94,2
2012,127,6.73,3
2012,136,12.95,3
2012,100,4.73,1
2013,103,4.49,1
2013,39,5.11,3
2014,81,3.38,3
2014,56,1.56,1
2014,95,3.8,2
2014,15,2.04,2
2015,77,2.02,2
2015,63,4.36,3
2015,11,0.75,1
2016,11,1.28,4
2016,112,1.85,2
2016,42,1.96,2
2016,10,1.42,2
2016,105,0.96,3
2016,137,1.54,1
2016,73,0.6,1
2016,26,3.55,3
2017,120,1.48,2
2017,74,1.09,4
2018,109,3.05,3
2018,134,12.74,2
2018,35,4.27,3
2018,3,1.1,3
2018,138,9.6,2
2019,50,12.46,2
2019,27,8.23,1
2019,93,4.01,1
2019,26,3.55,4
2019,92,2.13,3
2019,71,0.61,4
2019,15,2.04,2
2019,53,26.11,1
2020,149,68.48,3
2020,77,2.02,2
2020,53,17.06,3
2021,52,16.98,2
2021,152,3.26,4
2022,93,2.63,3
2022,120,1.66,1
2022,86,6.11,1
2023,48,17.47,1
2023,82,1.01,2
2024,80,3.88,2
2024,16,2.42,3
2024,23,6.76,2
2024,90,8.71,2
2024,146,0.88,4
2024,58,2.39,2
2025,131,27.93,2
2025,71,0.65,4
2025,83,2.33,3
2026,108,2.18,4
2026,25,15.51,2
2026,77,1.85,2
2026,107,7.4,3
2027,5,0.96,2
2027,13,1.43,2
2027,134,6.4,3
2027,119,1.41,1
2027,3,1.07,3
2027,82,0.72,2
2027,114,1.73,4
2028,67,3.02,4
2028,27,8.59,4
2028,133,9.74,2
2028,19,3.93,4
2028,40,4.83,1
2028,26,6.7,1
2029,75,1.42,3
2029,129,17.83,4
2029,137,1.16,3
2029,95,4.1,2
2029,145,0.98,2
2029,63,3.94,1
2029,79,2.2,4
2030,57,1.9,4
2030,9,1.88,3
2030,128,2.07,3
2030,140,14.99,2
2030,35,1.91,1
2030,46,11.36,3
2030,15,1.85,2
2031,27,8.37,3
2031,103,3.86,1
2031,151,1.81,4
2031,125,0.49,3
2032,91,1.71,1
2032,29,8.18,4
2032,18,4.04,2
2032,145,1.15,1
2032,124,1.92,4
2033,150,1.67,3
2033,103,4.95,1
2033,19,3.84,3
2033,37,6.59,3
2033,29,7.6,1
2033,43,1.73,1
2034,35,3.09,4
2034,79,2.37,1
2034,142,30.85,1
2034,129,9.23,1
2035,109,2.74,1
2035,29,8.83,2
2035,5,0.93,3
2035,61,4.4,4
2036,146,0.99,2
2036,132,6.96,4
2037,127,5.62,2
2037,76,2.34,2
2037,48,17.72,4
2037,7,1.53,3
2037,41,7.69,3
2037,21,6.91,4
2037,147,7.67,3
2038,44,20.14,1
2038,154,2.18,1
2038,146,0.93,1
2038,140,14.99,1
2038,116,1.12,1
2038,88,5.68,2
2038,87,5.97,3
2038,136,9.93,3
2039,85,2.18,3
2039,14,1.7,4
2039,22,8.13,2
2039,61,3.98,1
2040,53,23.88,4
2040,148,2.03,2
2040,99,3.43,1
2040,111,0.74,2
2040,113,5.52,1
2041,73,0.67,3
2041,69,3.51,3
2041,54,18.05,2
2041,86,7.01,1
2041,11,0.86,1
2041,49,9.84,2
2042,17,3.38,2
2042,154,3.31,4
2042,75,0.56,3
2043,109,2.3,1
2043,34,2.86,2
2043,42,1.92,1
2043,38,5.13,2
2043,114,1.37,2
2043,129,10.13,1
2043,44,19.93,4
2044,130,18.32,4
2044,52,18.48,1
2044,123,3.04,1
2044,115,5.58,2
2044,22,7.6,3
2044,85,2.2,3
2045,14,1.76,2
2045,133,8.26,2
2045,16,2.27,3
2045,45,20.69,1
2046,138,8.93,4
2046,31,2.29,1
2046,35,3.69,2
2046,81,5.13,3
2046,1,2.36,2
2046,25,14.75,4
2046,90,9.15,4
2047,133,12.21,1
2047,100,4.51,3
2047,39,5.82,3
2047,64,1.44,1
2047,98,5.53,1
2047,93,3.73,4
2047,12,1.63,4
2048,104,1.23,3
2048,1,1.62,2
2048,59,2.78,3
2048,110,5.55,1
2049,8,1.15,2
2049,93,0.77,1
2050,69,1.94,4
2050,84,1.59,4
2050,147,5.51,3
2050,109,3.95,1
2050,135,0.48,3
2050,130,17.46,3
2051,77,1.34,1
2051,129,16.15,4
2051,97,5.64,2
2051,21,6.6,4
2051,73,0.58,3
2051,67,3.02,2
2051,141,22.87,3
2052,56,2.15,1
2052,91,1.77,4
2052,127,5.02,3
2052,107,14.56,1
2052,103,3.01,1
2052,105,0.97,3
2052,113,6.56,4
2052,82,0.9,3
2053,94,2.58,1
2053,60,3.76,2
2053,44,17.09,3
2054,63,4.16,2
2054,6,1.76,3
2054,127,5.9,3
2054,105,0.96,2
2054,59,1.88,1
2054,151,1.95,3
2055,108,1.36,3
2055,73,0.82,4
2055,72,0.59,4
2055,22,7.21,3
2055,68,2.15,4
2055,91,1.38,4
2055,85,2.09,2
2056,109,3.19,3
2056,21,6.49,2
2056,8,1.29,3
2057,5,1.07,4
2057,128,1.87,4
2057,154,3.11,3
2058,154,2.6,3
2058,12,1.47,1
2058,78,2.75,1
2058,74,1.5,3
2059,32,3.35,2
2059,109,4.37,4
2059,20,6.95,2
2059,76,1.52,2
2059,140,22.91,4
2060,31,2.12,3
2060,39,6.8,4
2061,95,4.36,3
2061,28,2.58,2
2062,105,0.95,4
2062,131,33.37,4
2062,22,9.24,1
2062,30,2.02,3
2062,91,1.53,3
2062,27,6.15,2
2063,80,3.92,2
2063,125,0.46,1
2063,54,18.12,1
2063,16,2.54,3
2063,12,1.52,4
2063,25,13.83,2
2063,59,2.09,1
2063,94,2.37,2
2064,46,14.67,4
2064,153,3.16,1
2064,52,20.75,1
2064,3,1.19,1
2064,93,3.85,3
2064,48,16.95,4
2064,132,4.27,1
2065,58,2.86,2
2065,107,12.37,1
2065,110,6.16,3
2065,93,1.86,3
2066,56,2.12,3
2066,16,2.26,4
2066,112,1.85,1
2066,41,8.18,2
2066,20,7.23,1
2066,31,1.95,1
2067,50,11.88,4
2067,76,2.15,1
2067,43,1.69,2
2067,15,1.95,2
2067,93,5.7,3
2067,116,1.26,2
2068,55,19.45,3
2068,46,10.87,3
2068,131,28.52,3
2069,2,1.56,1
2069,150,1.55,1
2069,59,2.48,3
2070,34,2.34,1
2070,51,16.16,1
2070,20,7.67,3
2070,79,3.04,3
2071,28,2.9,1
2071,43,1.67,4
2071,56,1.8,2
2071,152,2.49,2
2071,92,1.88,4
2072,47,26.02,4
2072,139,0.59,2
2072,103,4.31,2
2073,77,2.37,3
2073,101,0.94,3
2073,115,4.51,4
2073,150,1.95,3
2073,10,1.51,1
2074,15,1.83,3
2074,9,1.9,1
2074,131,29.18,2
2074,76,1.52,2
2074,148,1.6,2
2074,25,14.56,4
2074,20,6.95,4
2074,73,0.68,1
2075,71,0.69,3
2075,1,2.35,1
2075,46,14.67,1
2076,111,1.21,4
2076,22,8.28,1
2076,106,1.92,4
2076,60,3.51,2
2076,123,2.5,3
2076,94,2.25,1
2077,119,1.31,4
2077,75,0.33,2
2077,132,4.58,1
2077,88,5.23,2
2078,98,5.18,2
2078,140,21.08,3
2079,13,0.99,2
2079,124,1.94,1
2079,119,1.36,3
2080,137,2.21,1
2080,123,1.08,4
2080,146,0.86,4
2080,84,1.48,2
2080,62,4.48,3
2081,102,2.07,2
2081,126,5.39,1
2082,115,3.7,2
2082,72,0.79,3
2083,11,1.02,4
2083,39,7.57,2
2083,141,25.29,3
2083,92,3.02,2
2084,3,1.38,2
2084,31,2.26,4
2084,100,4.14,4
2084,85,2.14,1
2084,22,8.1,1
2085,116,1.26,1
2085,24,7.63,2
2085,70,2.72,2
2085,89,4.7,4
2085,54,12.38,2
2086,9,1.55,2
2086,31,2.11,3
2086,88,6.92,2
2087,68,2.47,2
2087,51,17.16,3
2088,26,5.49,3
2088,145,1.08,3
2088,114,1.77,1
2088,143,3.57,2
2088,90,9.15,1
2088,74,1.21,4
2089,108,2.27,4
2089,47,26.15,4
2090,142,33.26,1
2090,80,3.52,1
2090,39,6.27,4
2090,26,3.84,1
2090,52,19.42,3
2090,58,2.86,1
2091,20,7.29,1
2091,72,0.75,1
2091,98,6.36,4
2091,110,5.48,2
2091,74,1.23,2
2091,3,1.19,4
2091,106,2.97,3
2091,90,11.33,1
2092,43,1.75,4
2092,24,7.37,3
2092,74,0.85,1
2092,27,8.61,4
2092,53,25.96,2
2092,66,2.38,2
2092,17,3.8,3
2093,38,5.04,3
2093,140,16.99,3
2093,111,0.94,2
2093,81,4.09,4
2093,17,3.09,2
2093,129,11.26,4
2094,91,1.36,2
2094,124,1.78,3
2094,62,3.94,4
2094,12,1.38,3
2094,152,1.68,4
2095,58,2.41,3
2095,138,9.75,4
2095,57,1.96,4
2095,37,5.27,2
2095,61,3.66,4
2095,46,8.79,2
2095,133,6.93,3
2096,100,4.01,1
2096,129,12.69,2
2096,137,2.21,2
2096,53,25.71,4
2096,130,12.69,3
2096,104,1.8,4
2096,84,1.48,2
2096,127,4.59,1
2097,22,7.28,3
2097,93,2.44,3
2097,143,4.53,3
2097,15,1.47,1
2097,6,1.88,3
2097,144,18.71,3
2097,9,1.62,1
2098,63,4.01,3
2098,148,1.81,1
2098,66,2.44,3
2098,37,5.5,3
2098,80,3.83,4
2098,12,1.75,1
2098,120,3.51,2
2098,103,3.86,1
2099,54,4.49,3
2099,43,2.24,2
2099,109,3.26,1
2099,31,2.03,2
2100,88,5.33,2
2100,56,1.38,1
2100,24,6.98,1
2100,109,3.7,2
2100,63,4.14,2
2100,146,0.86,2
2100,40,5.58,1
2101,33,2.03,1
2101,48,20.38,2
2101,136,14.05,4
2101,134,7.01,1
2102,69,2.39,2
2102,115,4.43,1
2102,145,0.94,2
2102,152,2.28,3
2102,89,4.26,4
2103,25,14.84,2
2103,112,1.75,1
2104,13,1.21,3
2104,39,6.8,2
2104,60,3.13,2
2104,118,3.53,3
2104,10,0.99,1
2105,129,13.2,3
2105,128,1.78,1
2106,8,0.96,2
2106,66,2.44,3
2106,128,0.93,1
2107,46,11.21,3
2107,138,10.33,1
2107,99,3.81,2
2107,15,1.91,3
2107,44,19.93,1
2107,72,0.7,1
2108,141,28.26,4
2108,124,1.93,4
2108,14,1.65,4
2108,17,1.73,2
2108,87,5.72,1
2108,102,2.49,4
2109,15,2.02,4
2109,11,1.21,4
2109,76,1.55,2
2109,93,-0.08,2
2109,127,5.35,2
2109,143,5.38,4
2110,1,2.19,3
2110,103,3.96,2
2110,85,2.12,1
2110,123,2.97,1
2110,23,5.54,2
2110,65,3.72,3
2110,69,2.59,3
2110,109,2.64,4
2111,110,5.55,2
2111,117,5.11,2
2111,113,7.82,4
2111,109,3.26,1
2111,13,1.36,4
2111,127,3.96,2
2111,31,2.03,3
2111,63,4.26,2
2112,92,2.27,1
2112,18,3.56,2
2112,26,1.61,4
2112,108,3.01,1
2113,130,27.16,3
2113,106,2.15,3
2114,98,5.55,3
2114,105,1.16,2
2114,77,2.22,4
2115,59,2.78,4
2115,22,6.65,3
2115,86,7.12,1
2115,135,0.4,2
2115,41,6.48,1
2116,36,3.89,1
2116,144,18.55,3
2116,94,2.93,4
2116,45,23.65,2
2116,149,53.76,2
2116,153,2.72,4
2116,50,11.88,2
2116,122,2.23,3
2117,38,5.15,4
2117,28,0.51,4
2117,56,1.72,4
2117,9,1.88,3
2118,125,0.59,1
2118,33,2.3,2
2118,46,12.46,2
2118,95,3.89,2
2118,5,1.27,1
2118,9,1.58,1
2119,48,22.99,3
2119,21,6.47,3
2119,62,2.95,2
2119,9,1.84,4
2119,31,1.97,3
2120,80,3.83,2
2120,92,2.63,4
2120,6,1.78,1
2121,92,2.3,2
2121,105,0.88,2
2121,96,7.58,2
2121,42,1.72,1
2121,7,1.54,4
2121,84,1.32,3
2122,143,4.1,1
2122,110,5.3,4
2122,99,3.62,1
2123,122,2.08,3
2123,138,5.77,4
2123,107,9.63,2
2124,118,4.46,2
2124,17,2.32,4
2124,91,1.64,1
2124,47,25.63,2
2124,141,26.52,1
2125,63,3.94,1
2125,86,6.92,2
2125,127,6.1,1
2126,41,7.87,3
2126,96,3.83,3
2126,122,2.06,1
2126,134,10.07,4
2126,85,2.06,4
2126,123,2.88,4
2126,108,1.52,3
2126,69,2.39,4
2127,35,3.33,4
2127,43,2.17,4
2127,65,3.56,1
2127,78,1.46,1
2127,37,5.5,2
2127,8,1.1,3
2127,13,1.42,2
2128,70,2.75,1
2128,118,4.33,2
2128,42,1.58,4
2129,134,12.1,4
2129,150,2.21,1
2129,76,1.56,3
2130,37,4.36,3
2130,9,2.13,1
2130,58,2.09,1
2130,140,14.99,2
2130,88,7.15,3
2130,103,3.65,1
2130,105,0.9,4
2131,16,2.68,1
2131,133,12.03,3
2131,63,3.54,2
2131,147,2.85,1
2131,60,4.02,1
2132,109,4.18,3
2132,21,7.0,3
2132,2,1.08,1
2133,81,4.78,3
2133,143,3.47,1
2134,143,4.4,1
2134,147,5.07,2
2135,24,6.74,3
2135,71,0.66,2
2135,130,9.85,3
2135,77,2.15,3
2135,102,2.22,1
2135,125,0.42,4
2135,72,0.48,1
2135,134,7.66,3
2136,55,17.0,3
2136,6,1.7,1
2136,81,3.45,1
2136,151,1.77,3
2136,57,1.88,3
2136,122,2.04,4
2136,139,0.56,2
2136,24,7.13,1
2137,107,11.19,3
2137,103,4.25,1
2137,125,0.36,4
2137,143,3.47,4
2137,126,8.03,4
2137,61,3.79,3
2137,5,1.03,2
2137,76,2.15,3
2138,45,20.97,2
2138,87,5.1,3
2138,4,1.77,1
2138,62,3.27,1
2138,145,0.99,2
2138,28,2.38,2
2139,154,2.3,2
2139,85,2.04,3
2139,119,1.4,2
2139,56,1.54,2
2140,8,1.1,1
2140,133,9.59,1
2140,79,3.04,1
2140,29,8.83,4
2140,9,1.74,4
2140,130,15.67,4
2141,69,2.82,1
2141,27,7.35,4
2141,5,0.98,4
2141,32,4.05,4
2141,64,1.53,2
2141,62,4.46,4
2141,142,29.09,4
2142,97,5.57,3
2142,30,2.02,4
2143,12,1.41,1
2143,55,19.58,4
2144,60,4.2,3
2144,125,0.5,2
2144,140,17.55,2
2144,130,9.17,1
2144,51,17.37,4
2144,63,4.26,3
2144,5,1.17,3
2144,16,2.29,4
2145,38,4.63,2
2145,59,2.04,4
2145,94,2.59,3
2145,91,1.6,2
2145,46,11.25,1
2145,15,2.04,4
2146,136,11.8,2
2146,123,2.64,3
2147,67,2.81,4
2147,20,7.73,2
2148,145,1.07,2
2148,133,12.59,3
2149,39,6.79,1
2149,72,0.88,4
2149,62,3.81,3
2149,130,19.71,2
2149,106,2.8,4
2149,91,1.7,2
2149,101,1.0,4
2149,133,8.38,2
2150,114,1.43,3
2150,137,2.21,2
2150,115,3.75,1
2150,83,3.05,1
2150,119,1.22,4
2151,77,1.55,2
2151,148,1.97,4
2151,101,1.31,4
2151,154,3.33,2
2151,18,3.81,4
2152,20,7.67,1
2152,19,3.86,2
2152,132,3.89,1
2152,15,2.47,2
2152,3,1.01,2
2152,141,23.59,4
2152,55,19.15,3
2152,94,2.53,4
2153,134,10.23,3
2153,101,1.01,1
2153,36,3.89,1
2153,152,2.2,2
2153,70,2.83,3
2153,11,0.89,1
2154,143,4.74,3
2154,69,2.02,1
2154,144,19.78,3
2154,26,1.74,3
2154,130,13.73,3
2155,55,19.15,4
2155,69,2.93,2
2155,75,0.58,4
2155,24,6.9,3
2155,148,1.81,3
2155,99,3.24,2
2155,37,5.94,4
2156,103,4.32,4
2156,17,2.85,3
2156,24,7.22,4
2156,117,6.39,3
2156,29,6.89,2
2156,23,6.58,3
2157,25,13.83,4
2157,104,1.47,1
2157,153,3.56,3
2157,28,3.42,3
2157,11,1.21,1
2157,101,1.31,4
2157,22,7.59,3
2158,117,7.21,3
2158,135,0.53,2
2158,45,16.72,3
2158,138,8.58,3
2159,27,7.59,3
2159,143,4.16,2
2159,43,1.81,1
2160,87,4.03,1
2160,10,1.63,2
2160,60,3.45,4
2160,36,3.89,1
2160,105,1.18,2
2160,108,1.42,2
2160,25,16.51,1
2160,120,4.32,4
2161,48,21.0,3
2161,112,1.46,4
2161,44,19.93,3
2161,104,1.47,4
2161,12,1.52,4
2161,53,31.51,2
2162,76,1.04,3
2162,145,0.97,2
2163,89,4.62,1
2163,133,12.98,2
2163,113,7.62,3
2163,2,1.47,1
2163,115,5.66,4
2163,8,1.24,1
2163,147,8.19,2
2163,83,2.11,2
2164,67,3.04,2
2164,27,7.04,1
2165,119,1.48,1
2165,37,5.54,1
2165,113,6.91,1
2165,69,2.46,1
2165,29,7.89,2
2165,104,2.1,3
2165,40,5.21,1
2165,91,1.31,2
2166,80,4.09,1
2166,143,3.57,1
2166,148,1.99,4
2167,92,2.52,1
2167,75,0.23,4
2168,66,2.52,4
2168,75,0.74,1
2168,51,20.57,4
2168,45,18.01,3
2168,29,7.36,3
2169,139,0.51,2
2169,138,8.1,2
2169,128,1.76,3
2169,10,1.57,4
2169,38,5.15,1
2169,94,3.06,2
2169,112,1.5,2
2170,68,2.68,1
2170,61,3.79,2
2170,28,2.31,1
2170,135,0.31,4
2171,151,1.76,2
2171,51,17.16,2
2171,138,11.32,4
2171,97,5.08,2
2171,12,1.43,3
2171,23,6.39,2
2171,83,2.44,4
2172,104,1.86,2
2172,59,2.71,2
2173,36,4.15,4
2173,102,1.7,4
2173,63,3.62,2
2173,47,18.85,2
2173,43,1.6,3
2173,53,27.47,4
2173,108,1.73,4
2173,64,1.11,1
2174,36,3.83,1
2174,101,0.74,4
2174,87,4.8,3
2174,21,6.49,3
2174,23,6.47,1
2174,54,17.31,4
2174,73,0.64,2
2175,91,1.71,4
2175,29,8.81,2
2175,53,33.54,2
2175,101,1.24,3
2175,131,27.93,2
2175,139,0.56,2
2176,76,1.6,3
2176,40,5.34,1
2177,91,1.51,1
2177,23,6.4,4
2177,88,4.98,1
2177,74,1.08,4
2177,130,17.39,3
2177,78,2.59,2
2177,26,2.98,4
2178,112,1.56,3
2178,118,3.53,4
2178,55,15.8,4
2178,124,2.54,2
2179,137,2.19,4
2179,151,1.92,3
2179,112,1.5,3
2179,64,1.44,2
2179,87,5.14,1
2179,83,2.53,3
2179,122,2.15,2
2180,128,1.66,4
2180,131,30.63,2
2180,83,3.0,2
2180,62,3.09,2
2181,13,1.15,4
2181,37,6.88,3
2181,93,3.56,1
2181,120,2.03,4
2181,141,23.26,3
2181,148,1.99,3
2181,61,3.94,3
2181,154,3.41,4
2182,98,5.21,1
2182,16,2.29,2
2183,85,2.07,3
2183,13,1.61,2
2183,28,3.42,2
2183,149,62.69,1
2184,134,17.84,3
2184,77,1.99,2
2184,113,5.18,1
2184,60,3.9,4
2184,28,2.11,1
2185,130,13.73,4
2185,132,5.32,2
2185,142,27.96,2
2185,26,1.74,3
2185,86,3.22,1
2185,2,1.56,1
2185,72,0.56,3
2185,108,2.57,3
2186,48,20.87,1
2186,66,2.71,2
2186,41,6.49,2
2186,3,1.25,4
2187,133,12.71,2
2187,25,13.36,1
2187,10,0.99,3
2187,35,2.45,3
2188,14,1.8,2
2188,125,0.56,1
2188,15,2.07,4
2188,63,3.89,3
2188,110,6.16,1
2188,131,36.82,1
2189,112,1.63,1
2189,153,2.76,1
2189,34,2.12,4
2189,74,1.57,2
2189,99,3.91,4
2189,24,7.3,4
2189,132,4.63,4
2190,110,6.16,3
2190,115,5.3,4
2190,11,1.21,3
2190,17,3.92,4
2190,6,1.68,1
2190,87,5.25,2
2191,136,9.93,4
2191,145,0.95,1
2191,133,12.71,1
2191,15,1.85,1
2191,110,5.89,1
2192,50,9.83,1
2192,125,0.59,4
2192,55,18.98,1
2192,4,1.52,4
2192,149,54.38,4
2192,136,10.86,1
2193,102,2.24,1
2193,40,5.84,4
2193,124,2.1,4
2193,125,0.46,1
2193,43,1.73,1
2194,51,12.61,1
2194,91,1.21,1
2194,84,1.46,2
2194,26,3.0,4
2194,1,1.68,1
2194,16,2.69,4
2194,110,5.65,2
2194,116,1.26,3
2195,140,21.36,4
2195,75,1.22,4
2195,30,1.86,2
2195,76,1.39,1
2195,103,3.88,4
2195,98,6.5,1
2195,17,2.32,4
2196,89,4.1,4
2196,96,4.43,4
2196,134,9.84,4
2196,40,6.06,2
2196,68,2.22,3
2196,151,1.91,1
2196,58,2.33,1
2196,55,19.52,3
2197,3,1.05,4
2197,114,1.73,2
2197,67,2.73,2
2197,87,5.1,3
2197,107,13.55,2
2198,130,18.17,3
2198,73,0.76,3
2198,66,2.5,4
2198,94,2.94,2
2198,92,1.77,2
2198,142,28.25,2
2198,40,6.41,3
2198,97,5.38,4
2199,104,1.56,2
2199,1,2.21,1
2199,139,0.52,1
2199,41,7.32,1
2199,111,1.21,4
2199,43,1.72,4
2199,134,8.73,4
2199,59,2.47,1
2200,150,1.95,1
2200,109,4.96,3
2200,50,12.13,3
2200,28,4.51,2
2200,142,34.83,4
2200,32,3.96,3
2200,145,1.0,1
2201,107,10.56,4
2201,19,3.9,1
2201,61,3.72,3
2201,30,1.74,4
2201,98,6.02,1
2202,9,1.77,3
2202,106,1.93,4
2202,135,0.31,2
2202,123,3.67,4
2203,130,21.86,2
2203,153,2.72,4
2203,115,5.66,4
2203,51,17.37,4
2203,135,0.4,2
2204,110,5.7,4
2204,79,3.83,4
2204,144,15.21,4
2204,153,1.93,4
2204,88,6.4,2
2204,2,1.79,4
2204,7,1.49,2
2205,101,0.96,3
2205,5,1.27,1
2206,9,1.85,4
2206,57,2.46,4
2206,34,2.2,4
2206,109,4.56,4
2207,17,3.08,2
2207,35,2.91,3
2207,84,1.47,3
2207,49,9.75,1
2207,122,2.04,2
2208,129,11.24,4
2208,29,8.57,2
2208,42,1.74,2
2208,102,1.57,3
2208,37,5.27,2
2208,120,0.31,1
2208,21,6.66,3
2208,152,2.49,4
2209,9,1.78,3
2209,54,9.97,2
2210,16,2.27,1
2210,44,20.7,2
2210,59,1.87,1
2210,118,5.76,1
2210,97,5.64,3
2210,119,1.44,4
2210,36,3.48,4
2211,144,19.78,2
2211,26,1.74,3
2212,132,5.5,1
2212,150,1.53,3
2212,42,1.68,2
2212,91,1.37,3
2212,5,1.14,3
2212,152,2.92,2
2212,108,1.12,1
2213,38,5.05,4
2213,118,5.13,3
2213,112,1.58,3
2213,110,5.52,4
2213,10,1.45,3
2213,61,4.21,3
2213,122,2.43,3
2213,21,6.85,1
2214,109,2.3,1
2214,144,16.73,1
2214,72,0.76,4
2214,71,0.65,3
2214,114,1.84,4
2214,150,1.99,2
2214,140,25.14,1
2214,104,1.47,4
2215,66,2.81,1
2215,149,75.15,1
2215,100,5.27,3
2215,77,2.04,4
2215,68,3.31,3
2215,10,0.99,2
2215,110,5.03,4
2215,129,14.71,3
2216,88,5.13,2
2216,107,12.37,1
2216,68,2.53,3
2216,22,9.12,3
2216,91,1.57,1
2216,30,1.67,3
2217,94,2.77,4
2217,108,3.54,4
2217,57,1.84,1
2217,18,4.03,4
2217,104,1.64,1
2217,79,2.11,1
2217,9,1.66,3
2217,37,5.09,3
2218,83,2.84,4
2218,74,1.21,3
2218,87,4.41,2
2219,29,7.36,4
2219,104,1.05,3
2219,8,1.4,3
2219,4,1.18,4
2219,114,1.45,3
2219,64,1.42,4
2219,12,1.52,2
2219,143,3.67,3
2220,40,5.87,4
2220,69,3.09,1
2221,22,6.63,1
2221,104,1.05,1
2221,30,1.78,1
2221,25,16.25,4
2221,58,2.5,2
2222,76,1.56,2
2222,113,6.29,1
2222,45,17.4,1
2222,10,1.55,4
2222,153,1.87,1
2222,87,5.07,4
2222,75,1.01,2
2222,120,3.51,2
2223,120,2.31,3
2223,102,1.91,2
2223,70,2.86,2
2223,37,5.99,3
2224,150,1.26,4
2224,52,18.63,2
2224,102,2.07,4
2224,31,1.9,1
2224,96,6.66,3
2224,44,17.16,4
2224,50,10.58,1
2225,22,7.19,2
2225,62,3.45,1
2225,74,1.84,4
2225,88,5.77,3
2225,36,3.79,2
2226,64,1.14,2
2226,84,1.46,4
2227,121,6.47,3
2227,52,14.65,3
2227,20,7.73,3
2227,57,2.07,1
2227,10,1.63,2
2227,56,1.56,4
2228,123,3.34,2
2228,53,33.91,2
2228,4,1.48,4
2228,111,1.5,4
2228,41,7.8,1
2228,69,3.57,1
2228,33,2.79,3
2229,135,0.44,2
2229,32,3.67,1
2229,123,2.01,1
2230,67,2.72,1
2230,106,2.36,2
2230,51,15.13,3
2230,83,2.12,3
2230,65,3.62,4
2231,93,2.03,3
2231,5,0.84,1
2232,32,3.7,4
2232,49,9.53,4
2232,150,1.64,4
2232,23,6.37,3
2232,74,1.64,4
2232,8,1.18,1
2232,29,7.91,3
2232,60,3.68,2
2233,1,1.94,2
2233,109,3.86,3
2233,72,0.69,1
2233,56,2.07,4
2233,76,1.82,2
2233,145,0.94,2
2234,152,1.68,3
2234,44,17.75,1
2234,66,2.48,2
2234,127,4.06,1
2234,43,1.77,4
2234,144,16.47,2
2235,109,5.42,4
2235,91,1.58,2
2235,31,1.78,3
2235,67,2.52,1
2235,74,1.5,2
2235,12,1.96,2
2236,143,4.25,1
2236,53,26.41,3
2236,28,2.8,4
2236,72,0.59,4
2236,118,4.43,2
2236,50,12.77,1
2237,36,4.99,3
2237,2,1.35,2
2237,22,7.48,3
2237,130,12.79,1
2237,135,0.5,4
2237,105,1.0,4
2238,79,3.87,1
2238,7,1.45,1
2238,14,1.87,3
2238,67,2.28,4
2238,12,1.4,1
2238,114,1.4,2
